SUBTIPO,ESTRATO,NIVEL_PISO,VAL_ARRIEN,AREA_M2,ALCOBAS,BANOS,GARAJES,ESTAR,ESTUDIO,ALC_SERVIC
1,5,0,2400000,168,3,2,1,1,1,1
0,5,3,950000,50,2,2,1,0,0,0
0,5,4,850000,72,2,2,0,0,0,0
0,5,4,850000,60,2,2,0,0,0,0
0,5,5,950000,65,3,2,0,0,0,0
0,5,4,880000,72,2,2,0,0,0,0
0,5,4,760000,60,3,2,0,0,0,0
0,5,3,1300000,78,2,3,1,0,0,1
0,5,2,1300000,90,3,2,1,0,0,1
0,5,3,1100000,90,2,3,1,1,0,1
0,5,8,1300000,140,3,4,1,0,0,1
1,5,0,3000000,280,4,5,1,0,0,1
1,5,0,3000000,280,4,5,1,0,0,1
1,5,0,3000000,200,4,4,1,0,0,1
1,5,0,2250000,300,4,3,1,0,0,1
0,5,3,2000000,130,4,2,0,0,0,0
0,5,2,1200000,27,4,2,0,0,0,0
0,5,4,1200000,120,4,2,0,0,1,0
0,5,3,1200000,140,5,3,0,0,0,0
0,5,3,1200000,60,3,2,0,0,0,0
0,5,4,700000,52,2,1,0,0,0,0
0,5,0,1200000,105,3,2,0,0,0,0
0,5,4,1000000,50,2,1,0,0,0,0
1,5,0,3650000,388,4,5,3,1,1,0
0,5,4,950000,105,3,2,0,0,0,0
0,5,0,740000,30,1,1,0,0,0,0
0,5,2,780000,70,2,2,1,0,0,0
0,5,2,1550000,76,1,2,1,0,0,1
0,5,2,2500000,180,3,4,1,0,0,1
0,5,2,1300000,120,3,2,2,0,0,0
0,5,2,1500000,106,3,2,2,0,0,0
0,5,2,1350000,77,3,2,1,0,1,0
0,5,2,1300000,77,3,2,1,0,0,0
1,5,0,3500000,220,4,5,0,0,0,1
1,5,0,4500000,200,4,4,1,0,0,0
1,5,0,4500000,430,9,6,1,0,0,1
1,5,0,2000000,370,4,4,1,0,0,0
1,5,0,3800000,250,4,3,2,0,0,1
1,5,0,3500000,230,4,3,2,0,0,0
1,5,0,3000000,110,4,1,1,0,0,0
0,5,2,700000,45,1,1,0,0,0,0
0,5,2,850000,45,1,1,0,0,0,0
0,5,2,750000,45,1,1,0,0,0,0
0,5,5,800000,60,1,1,0,0,0,0
0,5,4,950000,60,2,1,1,0,0,0
0,5,7,750000,60,1,1,0,0,0,0
0,5,2,800000,45,1,1,0,0,0,0
0,5,3,850000,65,2,2,1,0,0,0
0,5,4,950000,48,2,1,0,0,0,0
0,5,2,1300000,107,4,2,0,0,0,0
0,5,4,950000,68,2,2,1,0,0,0
0,5,3,1200000,85,4,2,0,0,0,0
0,5,0,1500000,100,3,2,0,0,0,0
0,5,2,1700000,84,3,2,1,0,0,0
0,5,2,1650000,80,3,2,1,0,0,0
0,5,2,650000,14,1,1,1,0,0,0
0,5,5,1450000,75,3,2,1,0,0,0
0,5,8,1500000,78,3,2,1,0,0,0
0,5,5,1550000,80,3,2,1,0,0,0
0,5,2,1800000,80,3,2,1,0,1,0
0,5,5,1350000,150,4,3,1,0,0,0
0,5,4,950000,80,3,2,1,0,0,0
0,5,3,1450000,87,3,2,1,0,1,0
0,5,4,1800000,100,3,2,1,0,0,0
0,5,4,1800000,110,3,2,1,0,0,0
0,5,5,1700000,110,3,3,1,1,0,0
0,5,5,1800000,110,3,2,1,0,0,0
0,5,2,1800000,110,3,2,1,0,0,0
0,5,1,850000,90,2,2,0,0,0,0
0,5,3,2300000,230,6,4,0,0,1,1
0,5,0,1500000,100,2,2,1,0,0,0
1,5,0,2000000,120,3,2,1,0,0,0
1,5,0,1900000,190,3,2,1,0,0,0
1,5,0,1200000,130,3,3,2,0,0,0
1,5,0,1300000,130,3,3,1,0,0,0
1,5,0,1700000,130,3,3,1,0,0,0
0,5,1,1700000,116,3,2,0,0,0,0
0,5,2,1100000,58,2,2,0,0,0,0
0,5,2,1250000,75,3,2,0,0,0,0
0,5,2,1200000,90,3,2,0,0,0,0
0,5,0,1200000,110,3,2,0,0,0,0
1,5,0,5500000,320,7,5,0,0,0,0
1,5,0,2200000,200,6,1,1,0,0,0
0,5,2,1700000,70,4,4,0,0,0,0
0,5,2,2000000,120,5,2,0,0,0,0
0,5,7,1300000,85,3,3,1,0,0,1
0,5,5,1650000,101,3,2,1,0,0,0
0,5,4,1700000,101,3,2,1,0,0,0
0,5,3,1550000,98,3,2,1,0,0,0
0,5,3,1750000,102,3,2,1,0,1,0
0,5,5,1000000,85,3,2,1,0,0,0
0,5,5,1500000,101,3,2,1,0,0,0
0,5,6,1550000,100,3,2,1,0,0,0
0,5,3,1650000,101,3,2,1,0,0,0
0,5,7,1600000,102,3,2,1,0,0,0
0,5,5,1600000,100,3,2,1,0,1,0
1,5,1,1300000,120,2,2,1,0,0,0
1,5,0,1500000,110,2,2,1,0,0,0
1,5,0,3800000,200,5,3,1,0,0,0
1,5,0,1350000,120,3,3,1,0,0,1
1,5,0,1200000,170,4,2,1,0,0,0
1,5,0,1750000,172,5,2,1,0,0,0
1,5,0,2500000,200,6,3,1,0,0,0
1,5,0,2700000,250,6,3,1,0,0,1
1,5,0,3200000,240,4,4,1,0,0,0
1,5,0,800000,50,2,1,0,0,0,0
1,5,0,1700000,100,3,2,0,0,0,0
0,5,2,800000,60,2,1,0,0,0,0
1,5,0,1750000,100,3,3,1,0,0,0
0,5,2,650000,30,1,1,0,0,0,0
0,5,4,700000,40,1,1,0,0,0,0
0,5,2,510000,32,1,1,0,0,0,0
0,5,0,650000,30,1,1,0,0,0,0
0,5,4,670000,40,1,1,0,0,0,0
0,5,4,640000,40,1,1,0,0,0,0
0,5,2,640000,30,1,1,0,0,0,0
0,5,3,420000,32,1,1,0,0,0,0
0,5,2,460000,32,1,1,0,0,0,0
0,5,2,750000,60,2,2,0,0,0,0
0,5,2,500000,30,1,1,0,0,0,0
1,5,0,2500000,300,5,3,1,0,0,0
0,5,6,1200000,100,3,2,1,1,0,0
0,5,2,1200000,80,2,2,1,0,0,0
0,5,6,1600000,100,3,2,1,0,0,0
1,5,0,3500000,200,6,3,0,0,0,0
0,5,3,1600000,80,3,2,1,0,0,0
0,5,7,1600000,98,3,2,1,0,0,0
0,5,2,1750000,100,3,2,1,0,1,0
0,5,9,1100000,48,1,1,1,0,0,0
0,5,3,950000,45,1,2,1,0,0,0
1,5,0,2400000,250,4,3,0,0,0,0
0,5,10,2300000,106,3,2,3,0,0,0
0,5,9,1700000,80,2,2,1,0,0,0
1,5,0,2200000,145,3,2,1,0,0,1
0,5,3,790000,50,1,1,1,0,0,0
0,5,3,870000,47,1,1,1,0,0,0
0,5,4,1150000,80,2,1,1,0,0,0
0,5,1,1100000,75,2,1,1,0,0,0
0,5,2,750000,46,1,1,0,0,0,0
0,5,5,1180000,160,2,3,1,0,0,0
0,5,4,1050000,68,2,1,1,0,0,0
0,5,4,900000,45,1,1,1,0,0,0
0,5,5,1250000,56,2,2,1,0,0,0
0,5,1,1100000,85,2,1,1,0,0,0
0,5,2,1250000,100,3,2,1,0,0,0
0,5,4,1000000,45,1,1,1,0,0,0
0,5,3,920000,41,1,1,1,0,0,0
0,5,7,1550000,100,3,2,1,0,0,1
0,5,2,1200000,70,2,2,1,0,0,0
0,5,7,1050000,65,2,2,1,0,0,0
0,5,1,1200000,40,1,1,0,0,0,0
0,5,4,1300000,100,3,2,1,0,0,0
0,5,1,1000000,27,1,1,0,0,0,0
0,5,4,1200000,58,2,2,1,0,0,0
0,5,5,1500000,80,3,1,1,0,0,0
0,5,7,2500000,100,3,2,1,0,0,0
0,5,6,1500000,80,3,1,1,0,0,0
0,5,7,950000,75,2,2,1,0,0,0
1,5,0,3000000,120,4,2,0,0,0,0
0,5,6,1350000,75,3,2,1,0,0,0
0,5,2,1250000,70,2,2,1,0,0,0
0,5,5,1200000,100,3,2,1,0,0,0
0,5,5,1900000,85,3,2,1,0,0,0
0,5,8,1400000,85,3,2,1,0,1,0
0,5,6,1100000,60,3,2,1,0,0,0
0,5,6,1400000,78,3,2,1,0,0,0
0,5,1,2300000,90,4,2,1,0,0,0
1,5,0,3500000,360,4,3,1,0,0,0
0,5,1,2400000,160,4,3,1,0,0,1
0,5,1,1200000,56,2,2,1,0,0,0
1,5,0,4500000,300,6,4,1,0,0,0
0,5,5,950000,110,3,3,1,0,0,1
0,5,4,1000000,100,3,3,1,0,0,1
0,5,3,1500000,124,3,3,1,1,0,1
0,5,3,850000,45,1,1,1,0,0,0
0,5,5,950000,38,1,1,1,0,0,0
0,5,8,950000,72,2,2,1,0,0,0
0,5,7,1320000,66,2,2,1,0,1,0
0,5,6,1500000,63,2,2,1,0,1,0
0,5,2,920000,48,1,1,1,0,0,0
0,5,10,680000,46,1,1,1,0,0,0
0,5,7,620000,28,1,1,0,0,0,0
0,5,2,750000,45,1,1,1,0,0,0
0,5,7,750000,30,1,1,1,0,0,0
0,5,3,950000,46,1,1,1,0,0,0
0,5,5,650000,40,1,1,0,0,0,0
0,5,6,1100000,45,1,1,1,0,0,0
0,5,2,1200000,104,2,3,1,0,0,1
0,5,3,1100000,80,2,2,1,0,1,0
0,5,7,1300000,70,2,2,1,0,0,0
0,5,4,1300000,80,2,2,1,0,0,1
0,5,4,1350000,70,2,2,1,0,0,1
0,5,6,1500000,68,2,2,1,0,0,0
0,5,6,1400000,85,2,2,1,0,0,0
0,5,11,1200000,78,1,1,1,0,0,0
0,5,6,1800000,78,2,2,1,0,0,0
0,5,5,2000000,157,3,4,2,0,1,1
0,5,2,1500000,88,3,2,0,0,0,0
0,5,2,1500000,86,3,2,0,0,0,0
0,5,1,900000,40,1,1,0,0,0,0
0,5,2,1000000,70,3,2,0,0,0,0
0,5,2,1100000,70,3,2,0,0,0,0
1,5,0,1000000,130,3,2,0,0,0,0
1,5,0,6000000,480,5,3,1,0,0,0
0,5,0,1800000,200,4,4,0,0,0,0
0,5,2,1100000,90,3,2,0,0,0,0
0,5,2,1000000,90,3,2,0,0,0,0
1,5,0,1500000,100,3,2,1,0,0,0
1,5,0,1400000,110,4,3,0,0,0,0
1,5,0,940000,80,3,2,0,0,0,0
1,5,0,5500000,800,10,4,2,0,0,0
0,5,3,1700000,140,4,2,0,1,0,0
0,5,3,1200000,123,4,2,0,0,0,0
1,5,0,1550000,110,4,2,0,0,0,0
0,5,1,820000,47,1,1,0,0,0,0
0,5,4,1300000,100,3,2,1,0,0,0
0,5,1,690000,48,1,1,0,0,0,0
0,5,4,1380000,72,3,2,1,0,0,0
0,5,3,950000,100,2,2,1,1,0,0
0,5,3,1350000,100,2,2,1,0,0,0
0,5,1,1350000,180,3,3,1,0,0,0
0,5,4,680000,55,2,1,0,0,0,0
0,5,2,800000,86,3,2,0,0,0,0
0,5,2,1400000,100,3,2,0,0,0,0
0,5,2,980000,200,2,1,0,0,0,0
0,5,3,1200000,80,3,2,1,0,0,1
0,5,1,2100000,110,4,3,0,0,1,1
0,5,2,1500000,75,3,2,0,0,0,0
0,5,4,1900000,110,3,2,1,0,0,0
0,5,0,1600000,250,4,3,0,0,0,1
0,5,3,1200000,142,3,3,1,0,0,1
0,5,4,1100000,88,3,2,1,0,0,0
0,5,5,1450000,90,3,2,1,0,0,0
0,5,4,950000,55,1,1,0,0,0,0
0,5,1,1100000,85,3,2,1,0,1,0
0,5,5,1450000,90,3,2,1,0,0,0
0,5,2,1200000,95,3,2,1,0,0,0
0,5,2,1600000,80,3,2,1,0,0,0
0,5,3,1450000,84,3,2,1,0,0,0
0,5,3,1250000,65,3,2,1,0,0,0
0,5,6,1450000,80,3,2,1,0,0,0
0,5,5,1400000,85,3,2,1,0,0,0
1,5,0,2100000,200,4,3,1,0,0,0
1,5,0,750000,43,1,1,0,0,0,0
1,5,0,750000,80,2,1,0,0,0,0
1,5,0,900000,70,2,1,0,0,0,0
1,5,0,2000000,180,4,3,1,0,0,1
1,5,0,1100000,120,4,2,0,0,1,0
1,5,0,1300000,120,4,2,0,0,0,0
1,5,0,1700000,140,5,4,1,0,1,1
1,5,0,5500000,500,5,6,1,0,0,1
1,5,0,3000000,280,4,4,1,0,1,1
0,5,3,700000,90,3,2,0,0,0,1
0,5,4,1000000,50,1,1,1,0,0,0
0,5,5,1500000,110,3,3,1,0,0,1
0,5,6,800000,45,1,1,1,0,0,0
0,5,6,1100000,60,2,1,1,0,0,0
0,5,3,800000,55,2,1,1,0,0,0
1,5,0,800000,55,2,2,1,0,0,0
1,5,0,2900000,200,4,3,1,0,0,0
1,5,0,1390000,150,4,3,1,0,0,0
1,5,0,650000,25,1,1,0,0,0,0
0,5,1,2200000,196,5,4,0,0,0,0
0,5,0,800000,160,4,4,0,0,0,1
1,5,0,700000,90,2,3,0,0,0,1
0,5,2,1700000,180,5,3,0,0,0,0
0,5,3,1350000,85,3,2,1,0,0,0
0,5,2,850000,100,3,2,1,0,0,0
0,5,3,1250000,100,3,2,1,0,0,0
0,5,3,1350000,110,3,2,1,0,0,0
0,5,3,1000000,100,3,2,1,0,0,0
1,5,0,3000000,300,4,4,2,0,1,1
1,5,0,1400000,120,3,2,0,0,0,1
1,5,0,1200000,100,3,2,0,0,0,0
0,5,2,900000,52,2,2,0,0,0,0
0,5,2,780000,65,2,2,0,0,0,0
0,5,5,1200000,51,2,2,1,0,0,0
0,5,9,900000,52,2,2,0,0,0,0
0,5,5,1100000,55,2,2,1,0,0,0
0,5,6,1300000,60,3,2,1,0,0,0
0,5,2,750000,50,2,2,0,0,0,0
0,5,13,800000,56,2,2,0,0,0,0
0,5,2,800000,54,2,2,0,0,0,0
0,5,2,900000,52,2,2,1,0,0,0
0,5,7,900000,55,2,2,0,0,0,0
0,4,9,1200000,65,2,2,1,0,0,0
0,4,8,1000000,50,2,2,1,0,0,0
0,4,5,1600000,82,3,2,1,0,0,0
0,4,6,1000000,86,3,2,1,0,0,0
0,4,3,1100000,58,2,1,1,0,0,0
0,4,3,1200000,60,2,2,1,0,0,0
0,4,2,610000,25,1,1,1,0,0,0
0,4,3,700000,58,1,1,0,0,0,0
0,4,3,1500000,90,3,2,1,0,0,0
0,4,7,1000000,50,1,1,1,0,0,0
0,4,6,900000,47,1,2,1,0,0,0
0,4,6,1000000,50,1,2,1,0,0,0
0,4,8,800000,43,1,1,1,0,0,0
0,4,3,870000,50,1,2,1,0,0,0
0,4,2,700000,55,1,1,1,0,0,0
0,4,2,1650000,120,3,2,1,0,0,1
0,4,5,1600000,110,4,2,1,0,0,0
0,4,5,1600000,134,4,4,1,0,0,0
0,4,5,1600000,140,4,3,1,0,0,0
0,4,1,900000,76,3,2,1,0,0,0
0,4,1,500000,40,1,1,0,0,0,0
0,4,4,1000000,65,3,2,1,0,0,0
0,4,4,870000,65,3,2,1,0,0,0
0,4,4,1250000,70,3,2,1,0,0,0
0,4,2,1300000,98,4,3,0,0,0,0
1,4,0,1300000,130,3,2,1,0,0,0
0,4,2,1200000,160,4,2,0,0,0,0
0,4,3,750000,55,2,1,0,0,0,0
0,4,0,700000,90,4,2,0,0,0,0
0,4,2,650000,58,2,2,0,0,0,0
0,4,2,750000,52,2,2,0,0,0,0
0,4,1,950000,70,2,2,0,0,0,0
0,4,4,900000,75,3,2,0,0,0,0
0,4,3,1100000,64,3,2,1,0,0,0
0,4,4,850000,75,2,1,0,0,0,0
0,4,3,850000,60,1,1,1,0,0,0
0,4,4,750000,68,2,1,0,0,0,0
0,4,4,720000,75,2,2,0,0,0,0
0,4,3,720000,60,2,1,0,0,0,0
0,4,4,1300000,120,4,2,0,0,0,0
0,4,1,1500000,100,3,2,1,0,0,0
0,4,2,980000,110,4,2,0,0,0,0
0,4,2,700000,100,3,2,0,0,0,0
0,4,2,1400000,120,3,3,0,0,0,1
0,4,3,750000,82,3,3,0,0,0,0
1,4,0,2300000,178,7,4,0,0,0,0
0,4,3,600000,112,3,2,0,0,0,1
0,4,1,450000,35,1,1,0,0,0,0
0,4,3,650000,35,1,1,0,0,0,0
0,4,4,700000,42,1,1,1,0,0,0
0,4,2,750000,50,1,2,0,0,0,0
0,4,4,580000,35,1,1,1,0,0,0
0,4,4,680000,45,1,1,1,0,0,0
0,4,3,700000,51,1,1,1,0,0,0
0,4,2,600000,44,1,1,1,0,0,0
0,4,4,800000,35,1,1,1,0,0,0
0,4,4,600000,35,1,1,1,0,0,0
0,4,1,750000,30,1,2,0,0,0,0
0,4,2,600000,40,1,1,1,0,0,0
0,4,1,670000,40,1,2,0,0,0,0
0,4,2,900000,35,1,1,1,0,0,0
0,4,0,1700000,125,4,2,0,1,0,0
0,4,3,600000,130,3,2,0,0,0,0
0,4,3,1100000,91,3,2,0,0,0,0
0,4,0,750000,60,2,2,0,0,0,0
0,4,2,750000,100,4,2,0,0,0,0
1,4,0,1000000,100,2,2,0,0,0,0
0,4,4,1000000,120,5,2,0,1,1,0
0,4,0,550000,16,1,1,0,0,0,0
0,4,0,1400000,155,3,2,1,1,0,0
0,4,4,1400000,150,3,2,0,0,0,0
0,4,4,600000,45,1,1,0,0,0,0
0,4,3,580000,65,2,1,0,0,0,0
0,4,4,600000,45,1,1,0,0,0,0
0,4,5,950000,55,2,1,0,0,0,0
0,4,2,650000,55,2,1,0,0,0,0
0,4,2,900000,50,2,1,0,0,0,0
0,4,3,730000,42,1,1,0,0,0,0
0,4,1,770000,58,2,1,0,0,0,0
0,4,0,550000,50,1,1,0,0,0,0
0,4,1,430000,40,1,1,0,0,0,0
0,4,3,1380000,70,3,2,1,0,0,0
0,4,2,1000000,80,2,2,1,0,0,0
0,4,3,1300000,89,2,2,1,0,0,0
0,4,3,950000,76,2,2,1,0,0,0
0,4,1,1500000,101,2,2,1,1,0,0
1,4,0,1200000,150,4,2,1,0,0,0
1,4,0,1200000,160,4,2,1,0,0,0
1,4,0,1000000,175,4,2,1,0,0,0
0,4,0,1400000,54,2,2,2,0,0,0
0,4,4,930000,60,2,2,1,0,0,0
0,4,6,900000,63,2,2,1,0,0,0
0,4,4,590000,45,1,2,0,0,0,0
0,4,3,680000,40,1,2,1,0,0,0
0,4,1,780000,30,1,1,0,0,0,0
0,4,5,1100000,65,2,2,1,0,0,0
0,4,6,600000,45,1,2,0,0,0,0
0,4,7,600000,55,1,1,0,0,0,0
0,4,4,1000000,58,2,2,1,0,0,0
0,4,4,650000,45,1,1,1,0,0,0
0,4,6,570000,28,1,2,0,0,0,0
0,4,6,800000,65,2,2,0,0,0,0
0,4,4,900000,67,3,2,1,0,0,0
0,4,5,600000,42,1,2,0,0,0,0
0,4,4,700000,40,1,2,1,0,0,0
0,4,1,480000,30,1,1,0,0,0,0
1,4,0,750000,90,4,2,0,0,0,0
1,4,0,690000,144,3,2,0,0,0,0
1,4,2,790000,144,3,2,0,0,0,0
1,4,0,750000,144,3,2,0,0,0,0
1,4,0,800000,80,2,2,0,0,0,0
1,5,0,950000,80,4,2,0,0,0,0
0,4,3,720000,45,1,1,1,0,0,0
0,4,3,700000,45,1,1,1,0,0,0
0,5,4,900000,66,2,2,0,0,0,0
0,4,4,1000000,72,2,2,1,0,0,1
0,4,4,1300000,72,2,2,1,0,0,0
0,4,1,630000,42,1,1,0,0,0,0
0,4,2,1380000,65,3,2,1,0,0,0
0,4,3,1150000,50,1,2,1,0,0,0
0,4,1,1200000,78,3,2,1,0,0,0
0,4,2,1100000,65,2,2,1,0,0,0
0,4,5,1000000,60,2,2,1,0,0,0
0,4,1,1350000,78,3,2,1,0,0,0
0,5,3,720000,50,1,1,0,0,0,0
0,5,3,850000,60,2,2,0,0,0,0
0,4,1,1600000,78,3,2,1,0,0,0
0,4,5,1700000,135,4,3,1,0,0,0
0,5,5,800000,68,3,2,0,0,0,0
1,5,0,1000000,125,3,2,0,0,0,0
0,4,3,950000,62,3,2,1,0,0,0
1,4,0,2000000,120,3,2,2,0,0,0
1,4,0,1300000,110,4,2,0,0,0,0
1,4,0,1300000,95,3,2,0,0,0,0
1,5,0,1650000,180,6,2,1,0,0,0
1,5,0,1000000,150,4,2,1,0,0,0
1,5,0,1500000,180,6,2,1,0,0,0
0,5,2,1700000,112,3,3,1,0,1,1
0,5,0,700000,70,1,1,1,0,0,0
0,5,5,980000,40,1,1,0,0,0,0
0,5,0,760000,45,1,1,0,0,0,0
0,5,0,750000,30,1,1,0,0,0,0
0,5,0,600000,40,1,1,0,0,0,0
0,5,0,780000,45,1,1,1,0,0,0
0,5,4,980000,58,2,2,1,0,0,0
0,5,3,680000,45,1,1,0,0,0,0
0,5,3,920000,34,1,1,1,0,0,0
0,5,4,1100000,58,2,2,1,0,0,0
0,5,5,980000,48,2,2,1,0,0,0
0,5,2,900000,34,1,1,1,0,0,0
0,5,2,700000,45,1,1,0,0,0,0
0,5,5,1450000,92,3,2,1,0,0,1
0,5,0,1000000,95,2,2,1,0,0,0
0,5,5,1000000,65,2,2,1,0,0,0
0,5,6,1600000,87,3,2,1,0,0,0
0,5,5,1450000,84,3,3,1,0,0,1
1,5,3,650000,78,3,2,0,0,0,0
0,5,4,780000,40,1,1,0,0,0,0
0,5,8,780000,40,1,1,0,0,0,0
0,5,9,680000,39,1,1,0,0,0,0
0,5,0,620000,45,1,1,0,0,0,0
0,5,5,1200000,55,2,1,0,0,0,0
0,5,2,1200000,50,2,1,0,0,0,0
0,5,7,1100000,55,2,1,1,0,0,0
0,5,4,950000,54,2,1,0,0,0,0
0,5,6,980000,50,2,1,0,0,0,0
0,5,3,1000000,50,2,1,0,0,0,0
0,5,10,850000,37,1,1,0,0,0,0
0,5,3,940000,54,2,1,0,0,0,0
0,5,0,980000,60,2,1,0,0,0,0
0,5,9,900000,70,2,1,0,0,0,0
0,5,6,900000,74,2,1,0,0,0,0
1,5,0,1200000,130,5,3,0,0,1,0
1,5,0,1700000,120,4,3,0,0,0,1
1,5,0,700000,28,1,1,0,0,0,0
1,5,0,650000,28,1,1,0,0,0,0
0,5,2,900000,85,3,2,0,0,0,0
1,5,0,1600000,100,3,2,1,0,0,0
1,5,0,2900000,350,4,6,0,0,0,0
0,5,3,900000,94,3,3,1,1,0,1
0,5,2,780000,65,2,2,1,0,0,0
1,5,5,1350000,70,3,2,1,0,0,0
1,5,0,740000,50,1,1,0,0,0,0
1,5,0,900000,65,1,2,0,0,0,0
