SUBTIPO,ESTRATO,NIVEL_PISO,VAL_ARRIEN,AREA_M2,ALCOBAS,BANOS,GARAJES,ESTAR,ESTUDIO,ALC_SERVIC
0,4,2,1200000,60,2,2,0,0,0,0
1,4,0,1700000,159,4,3,0,0,0,0
1,4,0,2200000,135,3,3,1,0,0,0
1,4,0,530000,110,3,2,0,0,0,0
1,4,0,1500000,174,4,4,1,0,0,0
1,5,0,800000,116,4,2,1,0,0,0
1,4,0,1550000,155,4,3,0,0,0,0
1,4,0,1450000,150,4,3,0,1,0,0
1,4,2,1100000,90,3,2,1,0,0,0
0,5,2,2000000,230,5,3,0,0,0,0
0,5,2,750000,65,2,1,0,0,0,0
0,5,2,1500000,120,4,2,1,0,0,0
0,5,4,750000,35,1,1,0,0,0,0
0,5,0,750000,45,1,1,0,0,0,0
1,4,0,1300000,120,4,2,0,0,0,0
1,4,2,1200000,110,3,1,0,0,0,0
1,4,0,1500000,180,3,3,1,0,0,0
1,5,0,1000000,60,3,1,0,0,0,0
0,4,4,700000,75,2,2,0,0,0,0
1,5,0,850000,105,3,2,0,0,0,0
1,5,0,800000,35,1,1,0,0,0,0
0,4,4,750000,65,2,2,1,0,0,0
0,4,3,870000,70,2,2,0,0,0,0
0,4,5,860000,35,1,1,1,0,0,0
0,4,5,590000,35,1,1,1,0,0,0
0,4,1,280000,13,1,1,0,0,0,0
0,4,1,280000,13,1,1,0,0,0,0
0,4,0,600000,31,1,1,0,0,0,0
0,4,2,2000000,240,3,3,1,0,0,1
0,4,3,2300000,200,3,3,1,0,0,0
0,4,3,1100000,72,2,2,1,0,0,0
0,4,4,800000,58,2,2,1,0,0,0
0,4,3,1000000,65,3,2,1,0,0,0
0,4,4,1050000,58,2,2,1,0,0,0
0,4,2,450000,35,1,1,0,0,0,0
0,4,3,550000,60,2,1,0,0,0,0
0,5,5,950000,70,3,2,1,0,0,0
0,5,3,1100000,65,3,3,0,0,0,0
0,5,1,600000,40,1,1,0,0,0,0
1,5,0,480000,20,1,1,0,0,0,0
1,4,0,720000,75,2,1,0,0,0,0
0,4,3,950000,50,1,1,0,0,0,0
0,4,2,950000,45,1,1,0,0,0,0
0,4,4,900000,53,1,1,0,0,0,0
0,4,2,900000,50,1,1,0,0,0,0
0,4,4,950000,58,1,1,0,0,0,0
1,4,0,2000000,235,4,4,0,0,0,0
1,4,0,1600000,266,4,4,1,0,1,1
0,5,0,450000,30,1,1,0,0,0,0
0,5,3,1000000,90,3,2,0,0,0,0
0,5,3,450000,25,1,1,0,0,0,0
0,5,3,950000,80,3,2,0,0,0,0
0,5,0,1200000,90,3,2,0,0,0,0
0,4,2,1230000,110,3,3,1,0,0,1
1,4,0,1600000,196,6,3,1,0,0,0
0,4,0,2000000,180,4,3,1,0,0,0
1,4,0,3500000,198,5,4,1,0,0,0
1,4,1,2500000,240,5,3,1,0,0,0
1,4,0,3100000,330,4,4,1,0,0,0
1,4,0,1500000,160,3,4,1,0,0,1
0,4,0,1200000,130,3,2,1,0,0,0
1,4,0,1450000,90,3,3,1,0,0,1
1,4,0,1700000,200,3,4,1,1,0,1
0,4,0,1350000,70,3,2,1,0,0,0
0,4,2,850000,40,1,1,1,0,0,0
0,4,3,900000,35,1,1,1,0,0,0
0,4,7,850000,45,1,1,1,0,0,0
0,4,2,900000,35,1,1,1,0,0,0
0,4,4,1350000,74,3,2,1,0,0,0
1,4,0,2200000,190,5,3,1,1,0,0
0,4,4,1250000,70,3,2,1,0,0,0
1,4,0,1600000,250,5,3,1,0,0,0
0,4,3,1200000,88,3,2,1,0,0,0
0,4,0,3300000,270,6,4,1,0,0,0
0,4,4,1250000,88,3,2,1,0,0,0
1,4,0,3500000,224,5,4,1,0,0,1
1,4,1,1800000,140,3,3,1,0,0,1
0,4,2,1500000,70,3,2,0,0,0,0
0,4,4,850000,50,2,1,1,0,0,0
1,4,0,1700000,230,4,3,1,0,0,1
1,4,0,1500000,186,4,4,1,0,0,0
1,4,0,1700000,180,4,3,1,0,0,0
1,4,0,3800000,270,5,3,1,1,0,0
0,4,4,1500000,75,3,2,1,0,0,0
0,4,2,700000,53,1,1,0,0,0,0
0,4,0,1400000,94,3,2,1,0,0,0
0,4,5,600000,40,2,1,0,0,0,0
0,4,4,650000,38,1,1,0,0,0,0
0,4,2,600000,32,1,1,1,0,0,0
0,4,4,750000,38,1,1,0,0,0,0
0,4,2,650000,40,2,1,0,0,0,0
1,4,0,4500000,178,3,3,1,0,0,0
0,4,5,910000,45,1,1,0,0,1,0
0,4,5,800000,45,1,1,0,0,1,0
0,4,5,800000,45,1,1,0,0,1,0
0,4,5,1650000,180,5,4,0,0,0,0
0,4,1,2500000,178,3,3,1,0,0,0
0,4,4,1450000,138,3,3,0,0,0,0
1,4,0,1500000,180,4,3,1,0,0,0
0,4,0,1800000,160,3,3,0,0,0,0
0,4,0,2000000,160,3,3,0,0,0,0
0,4,2,650000,44,2,1,0,0,0,0
0,4,3,650000,60,2,1,1,0,0,0
0,4,5,550000,52,2,1,1,0,0,0
1,4,2,2200000,160,4,3,0,0,0,0
1,4,0,1200000,170,3,3,1,0,0,0
0,4,5,700000,60,2,2,0,0,0,0
0,4,3,530000,30,1,1,1,0,0,0
0,4,7,850000,40,1,1,1,0,0,0
0,4,6,850000,40,1,1,0,0,0,0
0,4,10,850000,65,2,2,0,0,0,0
0,4,5,900000,75,2,2,0,1,0,0
0,4,6,800000,35,1,1,0,0,0,0
0,4,2,770000,40,1,1,0,0,0,0
0,4,0,770000,44,1,1,0,0,0,0
0,4,5,550000,36,1,1,0,0,0,0
0,4,7,830000,55,1,1,1,0,0,0
0,4,7,700000,40,1,1,1,0,0,0
0,4,9,580000,40,1,1,1,0,0,0
0,4,6,560000,35,1,1,0,0,0,0
0,4,2,750000,45,1,1,0,0,0,0
0,4,2,830000,32,1,1,0,0,0,0
0,4,5,1160000,80,3,2,1,0,0,0
0,4,5,720000,35,1,1,0,0,0,0
0,4,7,850000,38,1,1,0,0,0,0
0,4,0,770000,36,1,1,0,0,0,0
0,4,6,630000,36,1,1,0,0,0,0
0,4,2,750000,40,1,1,0,0,0,0
0,4,2,600000,40,1,1,1,0,0,0
0,4,3,820000,80,3,2,1,0,0,0
0,4,3,850000,75,3,2,1,0,0,0
0,4,1,550000,25,1,1,0,0,0,0
0,4,3,1000000,75,3,2,1,0,0,0
0,4,3,1200000,72,3,2,1,0,0,0
0,4,4,1400000,110,3,3,1,0,0,1
0,4,4,1300000,100,3,3,2,0,0,1
0,4,2,600000,45,1,1,1,0,0,0
0,4,4,1300000,98,3,2,2,0,0,1
0,4,2,650000,25,1,1,0,0,0,0
0,4,4,1100000,104,3,3,0,0,0,0
0,4,4,1150000,100,3,2,1,0,0,0
0,4,4,950000,100,3,2,0,0,0,0
0,4,4,800000,100,3,2,1,0,0,0
0,4,4,1250000,105,3,2,0,0,0,0
1,4,0,1400000,95,3,2,1,0,0,0
0,4,1,750000,50,1,1,0,0,0,0
0,4,0,900000,50,2,1,0,0,0,0
0,4,0,780000,65,2,1,0,0,0,0
0,4,2,650000,50,2,1,0,0,0,0
0,4,2,1000000,85,2,3,1,0,0,0
0,4,6,1500000,132,3,4,2,0,0,0
0,4,4,920000,60,2,2,1,0,0,0
0,4,4,1050000,60,2,2,1,0,0,0
0,4,6,1400000,132,3,4,1,0,0,0
0,4,5,850000,75,2,3,1,0,0,0
0,4,4,900000,70,2,2,1,0,0,0
0,4,4,1100000,60,2,2,1,0,0,0
0,4,2,1250000,85,2,2,1,0,0,0
0,4,6,1400000,132,3,4,1,0,0,0
1,4,0,950000,42,1,1,0,0,0,0
0,4,2,900000,117,4,3,0,0,0,0
1,4,0,700000,60,2,2,0,0,0,0
1,4,0,1200000,80,3,2,0,1,0,0
1,4,0,1100000,80,3,2,0,0,1,0
0,4,1,1400000,100,4,3,0,0,0,0
0,4,0,700000,70,2,1,0,0,0,0
0,4,3,550000,55,1,1,0,0,0,0
0,4,1,500000,22,1,1,0,0,0,0
0,4,2,650000,52,2,1,0,0,0,0
0,4,2,550000,42,1,1,0,0,0,0
0,4,5,1400000,60,2,2,1,0,0,0
0,4,4,850000,63,2,2,1,0,0,0
0,4,0,800000,70,3,3,0,0,0,0
0,4,5,1000000,75,3,2,1,0,0,0
0,4,2,1200000,53,2,1,0,0,0,0
0,4,4,1300000,49,2,1,0,0,0,0
1,4,1,760000,55,2,2,0,0,0,0
0,4,2,1800000,140,3,2,1,0,0,0
0,4,2,1700000,130,3,3,0,0,0,1
0,4,2,1100000,65,3,2,1,0,0,0
0,4,5,900000,60,2,2,0,0,0,0
0,4,1,950000,65,2,2,0,0,0,0
0,4,4,1050000,59,2,2,0,0,0,0
0,4,4,650000,30,1,1,0,0,0,0
0,4,1,850000,25,1,1,0,0,0,0
0,4,2,780000,33,1,1,0,0,0,0
0,4,2,750000,33,1,1,0,0,0,0
0,4,0,700000,35,2,1,0,0,0,0
0,4,2,650000,55,1,1,0,0,0,0
0,4,5,650000,40,1,1,0,0,0,0
0,5,5,750000,33,1,1,0,0,0,0
0,5,5,800000,40,2,1,0,0,0,0
0,5,5,720000,27,1,1,0,0,0,0
0,5,3,600000,45,1,1,0,0,0,0
0,5,2,1200000,40,2,2,0,0,0,0
0,4,3,1100000,90,3,2,1,0,0,0
0,4,0,850000,90,3,2,1,0,0,0
0,4,4,1300000,90,2,3,1,0,0,0
0,4,2,1300000,89,2,2,1,0,0,0
0,4,3,910000,73,3,2,1,0,0,0
0,4,2,900000,60,2,2,0,0,0,1
0,4,2,850000,65,2,2,0,0,0,1
0,4,2,870000,78,2,2,1,0,0,0
0,4,0,980000,60,2,2,1,0,0,0
0,4,2,950000,78,2,2,1,0,0,0
0,4,3,1200000,87,2,2,1,0,0,1
0,4,1,750000,66,1,1,0,0,0,0
0,4,1,850000,66,2,1,0,0,0,0
0,4,0,650000,44,1,1,1,0,0,0
0,4,1,750000,66,1,1,0,0,0,0
0,4,3,1500000,115,3,4,1,1,0,1
0,4,4,800000,45,1,1,1,0,0,0
0,4,4,650000,50,1,1,1,0,0,0
0,4,3,800000,70,3,2,1,0,0,0
0,4,1,1200000,80,3,2,1,0,0,0
0,4,3,900000,70,3,2,1,0,0,0
0,4,3,1300000,90,3,2,1,0,0,0
0,4,3,700000,62,1,1,1,0,0,0
0,4,3,1250000,90,3,2,1,0,0,0
0,4,3,1050000,60,2,1,1,0,0,0
0,4,2,1000000,75,3,2,1,0,0,0
0,4,1,600000,56,2,2,0,0,0,0
0,4,2,1200000,80,3,2,1,0,0,0
0,4,3,950000,65,2,2,1,0,0,0
0,4,3,1200000,85,3,2,1,0,0,0
0,4,2,760000,60,2,2,1,0,0,0
0,4,4,1200000,80,3,3,1,0,0,0
0,4,4,1000000,60,1,1,1,0,0,0
0,4,0,1000000,109,3,3,1,0,0,0
0,4,1,1350000,90,3,2,1,0,0,0
0,4,4,1100000,70,3,2,0,0,0,0
0,4,0,1100000,90,3,2,1,1,0,0
0,4,4,950000,75,3,2,0,0,0,0
0,4,4,1200000,86,3,2,0,0,0,0
0,4,4,1200000,86,3,2,0,0,0,0
0,4,1,1500000,100,3,2,1,0,0,0
1,4,0,750000,80,2,2,0,0,0,0
0,4,1,850000,80,3,2,0,0,0,0
0,4,3,1300000,57,2,2,1,0,0,0
0,4,4,1300000,87,3,2,0,0,0,0
0,4,3,1300000,57,2,2,1,0,0,0
0,5,4,650000,35,1,1,0,0,0,0
0,5,4,950000,67,2,2,1,0,0,0
0,5,3,750000,34,1,1,0,0,0,0
0,5,4,1000000,75,2,2,1,0,0,0
0,5,5,800000,35,1,1,0,0,0,0
0,5,2,730000,45,1,1,0,0,0,0
0,5,4,750000,30,1,1,0,0,0,0
0,5,5,850000,62,2,2,1,0,0,0
0,5,0,650000,40,2,1,0,0,0,0
1,5,0,850000,70,2,1,0,0,0,0
0,5,2,650000,45,1,1,0,0,0,0
0,5,0,550000,40,1,1,0,0,0,0
0,5,3,650000,30,1,1,0,0,0,0
0,5,10,830000,65,2,1,0,0,0,0
0,5,7,1100000,70,3,1,0,0,0,0
0,5,2,750000,32,1,1,0,0,0,0
1,5,0,1000000,90,3,2,0,0,0,0
0,4,2,1500000,100,3,2,0,0,0,0
0,4,1,900000,90,2,2,0,0,0,0
0,4,1,900000,90,2,2,0,0,0,0
0,4,1,800000,106,2,2,0,0,0,0
0,4,2,950000,48,2,1,0,0,0,0
0,4,3,680000,55,2,2,1,0,0,0
0,4,1,440000,18,1,1,0,0,0,0
0,4,1,620000,45,2,1,0,0,0,0
0,4,3,650000,60,2,1,1,0,0,0
0,4,0,880000,53,2,1,1,0,0,0
0,4,2,850000,48,2,1,0,0,0,0
0,4,3,680000,45,3,1,1,0,0,0
1,4,0,1200000,150,3,2,0,0,0,0
1,4,0,900000,120,3,2,0,0,0,1
0,4,0,980000,80,2,1,0,0,0,0
0,4,4,1400000,110,2,2,1,0,0,0
0,4,2,1050000,68,2,2,1,0,0,0
0,4,4,1350000,110,3,2,0,1,0,0
0,4,2,1100000,67,2,2,1,0,0,0
0,4,0,950000,140,4,2,0,0,0,0
0,4,2,800000,70,3,2,0,0,0,0
0,4,2,800000,45,1,1,0,0,0,0
0,4,2,450000,22,1,1,0,0,0,0
0,4,4,600000,45,1,1,0,0,0,0
0,4,4,700000,82,2,2,0,0,0,0
0,4,2,700000,35,1,1,0,0,0,0
0,4,4,700000,82,2,2,0,0,0,0
0,4,3,700000,35,1,1,0,0,0,0
0,4,2,400000,30,1,1,0,0,0,0
0,4,4,800000,35,1,1,0,0,0,0
0,4,3,400000,35,1,1,0,0,0,0
0,4,4,1100000,65,2,2,1,0,0,0
0,4,1,730000,45,1,1,0,0,0,0
0,4,3,900000,50,2,2,1,0,0,0
0,4,2,450000,40,1,1,0,0,0,0
0,4,2,420000,25,1,1,0,0,0,0
0,4,2,450000,40,1,1,0,0,0,0
0,4,2,400000,30,1,1,0,0,0,0
0,4,2,400000,30,1,1,0,0,0,0
0,4,3,800000,35,1,1,0,0,0,0
1,4,0,800000,70,3,2,0,0,0,0
0,4,0,1800000,120,4,2,1,0,0,0
1,4,0,630000,60,2,2,0,0,0,0
1,4,3,750000,60,2,2,0,0,0,0
0,4,4,1100000,90,3,2,1,0,0,0
0,4,5,800000,93,3,2,0,0,0,0
0,4,5,1200000,60,2,2,0,0,0,0
0,4,4,800000,85,4,2,0,0,0,0
0,4,5,900000,80,3,2,0,0,0,0
0,4,1,900000,96,3,2,2,0,0,0
0,4,4,1300000,84,3,2,0,0,0,0
0,4,5,1200000,76,3,2,0,0,0,0
0,4,5,1050000,80,3,2,0,0,0,0
0,4,5,1300000,84,3,2,1,0,1,0
0,4,4,1200000,76,3,2,0,0,1,0
1,4,0,970000,170,3,2,1,0,0,1
1,4,0,1300000,200,3,2,1,1,0,1
0,4,2,900000,110,4,2,0,0,0,0
0,4,0,1450000,125,4,3,2,0,0,0
0,4,2,780000,70,2,2,0,0,0,0
1,4,0,1900000,210,4,3,1,0,0,0
0,4,2,800000,50,2,2,0,0,0,0
0,4,2,700000,60,2,2,0,0,0,0
0,4,2,1400000,100,3,2,1,0,0,0
0,4,0,750000,72,2,1,0,0,0,0
0,4,0,950000,78,2,1,0,0,0,0
1,4,0,950000,200,4,2,0,0,0,0
0,4,1,1100000,130,3,3,0,0,0,1
0,4,1,780000,130,3,3,0,0,0,0
0,4,2,600000,70,2,1,0,0,0,0
0,4,3,650000,58,2,2,0,0,0,0
0,4,3,650000,56,2,1,0,0,0,0
0,4,4,700000,85,3,2,0,0,0,0
0,4,4,860000,75,3,2,0,0,0,0
0,4,4,800000,85,3,2,0,0,0,0
0,4,4,570000,30,1,1,0,0,0,0
0,4,3,450000,35,1,1,0,0,0,0
0,4,3,600000,60,2,1,0,0,0,0
0,4,3,820000,120,3,2,0,0,0,0
0,4,3,700000,120,3,2,0,0,1,0
1,4,0,690000,68,2,2,0,0,0,0
1,4,2,1300000,75,3,2,0,0,0,1
0,4,2,1100000,55,2,2,1,0,0,0
0,4,3,900000,54,2,1,1,0,0,0
0,4,4,800000,44,1,1,1,0,0,0
0,4,5,880000,55,2,1,1,0,0,0
0,4,5,950000,55,2,1,1,0,0,0
0,4,2,670000,42,1,1,0,0,0,0
0,4,3,1100000,50,2,2,1,0,0,0
0,4,4,550000,30,1,1,0,0,0,0
0,4,3,500000,40,1,1,0,0,0,0
0,4,5,600000,45,1,1,0,0,0,0
0,4,2,1100000,70,2,2,1,0,0,0
0,4,4,720000,32,1,1,1,0,0,0
0,4,2,800000,35,1,1,1,0,0,0
0,4,2,600000,32,1,1,1,0,0,0
0,4,1,650000,25,1,1,0,0,0,0
0,4,1,650000,30,1,1,0,0,0,0
0,4,4,1300000,70,3,2,1,0,0,0
0,4,5,950000,80,3,2,1,0,0,0
0,4,4,1000000,79,3,2,1,0,0,0
0,4,0,570000,50,2,1,0,0,0,0
1,4,0,800000,70,2,1,1,0,0,0
1,4,1,550000,40,1,1,0,0,0,0
0,5,4,850000,55,2,2,0,0,0,0
0,5,1,800000,57,2,1,0,0,0,0
0,5,1,1500000,78,3,2,1,0,0,0
0,5,1,1300000,70,3,2,1,0,0,0
1,4,0,1050000,110,4,3,0,0,0,0
1,4,0,1200000,110,4,3,0,0,0,0
1,4,0,1300000,110,4,3,0,0,0,0
1,4,0,1150000,125,3,3,0,0,0,1
0,4,1,1100000,116,4,3,0,0,0,0
0,4,1,1150000,126,3,3,0,1,0,0
0,4,3,1050000,90,3,2,0,0,1,0
1,4,0,460000,18,1,1,0,0,0,0
1,4,0,1150000,125,3,3,0,1,0,1
0,4,1,620000,30,1,1,0,0,0,0
0,4,1,700000,35,1,1,0,0,0,0
1,4,0,750000,80,2,2,0,0,0,0
0,4,1,780000,35,1,1,0,0,0,0
0,4,3,800000,50,2,2,0,0,0,0
0,4,0,650000,70,2,1,0,0,0,0
1,4,0,700000,26,1,1,0,0,0,0
0,4,5,1400000,142,4,3,1,0,0,0
0,4,3,1400000,129,4,3,1,0,0,1
0,4,5,1200000,130,4,3,1,0,1,1
0,4,1,850000,35,1,1,0,0,0,0
0,4,4,1100000,94,3,2,1,0,0,1
0,4,3,930000,55,2,1,1,0,0,0
0,4,1,850000,34,1,1,1,0,0,0
0,4,0,875000,55,2,2,1,0,0,0
0,4,3,1250000,66,3,2,2,0,1,0
0,4,2,1200000,57,3,2,1,0,0,0
0,4,1,500000,25,1,1,0,0,0,0
0,4,3,1100000,90,3,2,1,0,1,0
0,4,10,1350000,70,3,2,1,0,0,0
0,4,23,1350000,70,2,2,1,0,1,0
0,4,0,1200000,80,3,2,1,0,0,0
0,4,7,1500000,75,2,2,1,0,0,0
0,4,0,1300000,70,3,2,1,0,0,0
0,4,8,1400000,84,3,2,1,0,1,0
0,4,11,1650000,78,3,2,1,0,0,0
0,4,7,1500000,80,3,2,1,0,0,0
0,4,8,1600000,75,3,2,1,0,0,0
0,4,17,1350000,70,3,2,1,0,0,0
0,4,2,800000,84,3,2,0,0,1,0
0,4,3,850000,80,2,1,1,0,0,0
0,4,3,850000,60,2,3,0,0,0,0
1,4,0,1550000,66,3,1,0,0,0,0
1,4,0,850000,66,3,1,0,0,0,0
1,4,0,820000,94,4,2,0,0,1,0
1,4,0,890000,70,3,1,0,0,0,0
0,4,1,650000,45,1,1,0,0,0,0
1,4,0,850000,94,4,2,0,0,1,0
0,4,1,550000,45,1,1,0,0,0,0
0,4,4,850000,75,3,2,1,0,0,1
0,4,1,600000,45,1,1,0,0,0,0
0,4,4,900000,60,2,2,1,0,0,0
0,4,5,650000,48,2,1,0,0,0,0
0,4,2,900000,200,4,3,1,0,0,1
0,4,3,600000,38,1,1,0,0,0,0
0,4,2,750000,40,1,1,0,0,0,0
0,4,5,600000,45,1,1,0,0,0,0
0,4,2,700000,46,1,1,0,0,0,0
0,4,3,1200000,70,3,2,1,0,0,0
0,4,3,750000,65,3,2,0,0,0,0
0,4,4,1150000,65,3,2,0,0,0,0
0,4,4,850000,87,3,2,0,0,0,0
0,4,3,1350000,68,3,2,1,0,0,0
1,4,0,600000,50,1,1,0,0,0,0
0,4,3,950000,60,2,2,0,0,0,0
0,4,1,470000,25,1,1,0,0,0,0
0,4,1,1350000,87,3,3,0,0,0,0
1,4,0,1500000,110,5,2,1,0,0,0
0,4,2,750000,40,1,1,0,0,0,0
1,4,0,1600000,210,5,2,1,0,0,0
0,4,3,850000,73,3,2,0,0,0,0
0,4,2,1200000,65,2,2,0,0,0,0
1,4,0,1600000,190,4,3,1,0,0,0
1,4,0,1800000,190,4,3,1,0,0,0
1,4,1,1800000,135,4,3,1,0,0,0
0,4,3,680000,83,3,2,0,0,0,0
0,4,1,570000,30,1,1,1,0,0,0
0,4,0,460000,14,1,1,0,0,0,0
1,4,0,1100000,110,3,2,1,0,0,0
1,4,0,900000,150,3,2,0,0,0,0
1,4,0,950000,90,3,2,0,0,0,1
0,4,0,700000,69,2,1,0,0,0,0
0,4,5,600000,38,1,1,1,0,0,0
0,4,5,570000,58,2,1,0,0,0,0
0,4,5,660000,58,2,1,1,0,0,0
0,4,5,800000,42,2,1,1,0,0,0
1,4,0,1100000,180,4,3,1,0,0,1
0,4,0,550000,20,1,1,0,0,0,0
0,4,1,395000,25,1,1,0,0,0,0
0,4,0,1600000,140,5,3,0,0,0,0
0,4,0,1400000,150,4,2,0,0,0,0
1,4,0,950000,110,3,2,1,0,0,0
1,4,0,1030000,95,3,2,1,0,0,0
0,4,4,1100000,110,2,2,0,0,0,0
0,4,3,1000000,70,2,2,1,0,0,0
0,4,5,1200000,80,3,2,1,0,0,0
0,4,4,1000000,70,2,2,1,0,0,0
0,4,2,700000,40,1,1,0,0,0,0
1,4,0,600000,40,2,1,0,0,0,0
0,4,0,880000,65,2,1,0,0,0,0
0,4,1,330000,24,1,1,0,0,0,0
0,4,2,750000,60,2,1,0,0,0,0
0,4,0,500000,20,1,1,0,0,0,0
0,4,5,450000,20,1,1,0,0,0,0
0,4,3,660000,60,2,1,0,0,0,0
0,4,0,700000,62,2,1,0,0,0,0
0,4,0,600000,60,2,1,0,0,0,0
0,4,1,800000,60,2,1,0,0,0,0
0,4,2,550000,60,2,1,0,0,0,0
